-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,98,137,96,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171
-1,-1,12,59,60,59,60,59,59,59,59,60,61,-1,-1,20,21,-1,-1,12,59,59,59,59,60,59,98,137,137,137,96,59,60,59,59,59,5,-1,-1,-1,54,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,171
59,222,98,165,165,165,165,166,167,167,167,167,18,-1,-1,-1,-1,-1,-1,16,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,96,251,-1,-1,-1,-1,-1,-1,12,58,58,58,58,58,58,171
166,167,183,167,167,181,181,91,183,183,183,183,18,-1,-1,-1,-1,-1,-1,153,154,153,154,153,154,153,154,154,154,154,154,154,154,154,154,154,127,-1,-1,-1,-1,-1,-1,-1,28,183,183,183,183,183,183,183
166,167,199,167,183,108,197,198,199,199,199,199,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,-1,-1,16,183,123,124,183,183,183
166,167,91,167,199,108,108,197,108,197,197,197,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,-1,-1,16,91,108,91,183,91,183
166,91,91,166,165,165,165,165,165,91,165,165,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,-1,-1,-1,-1,-1,16,183,183,183,183,183,183
166,167,165,165,181,181,181,181,181,181,181,181,18,-1,-1,-1,-1,-1,-1,4,59,59,59,59,5,-1,-1,-1,-1,-1,-1,4,59,59,59,59,5,-1,164,239,-1,-1,-1,-1,-1,16,183,183,183,183,183,183
33,33,33,33,33,33,33,33,33,33,33,33,120,59,59,59,59,60,59,98,197,197,197,197,96,59,59,59,59,59,59,98,197,197,197,198,199,59,98,96,59,59,59,59,59,98,183,183,183,183,183,183
